Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,CSV File Name,Date Reported
Jilin,Mainland China,2020-02-26T14:13:10,93,1,65,02-26-2020.csv,02-26-2020
,Singapore,2020-02-26T19:33:02,93,0,62,02-26-2020.csv,02-26-2020
Hong Kong,Hong Kong,2020-02-26T23:43:02,91,2,24,02-26-2020.csv,02-26-2020
Gansu,Mainland China,2020-02-26T14:13:10,91,2,81,02-26-2020.csv,02-26-2020
Xinjiang,Mainland China,2020-02-26T14:23:03,76,2,34,02-26-2020.csv,02-26-2020
Inner Mongolia,Mainland China,2020-02-26T15:03:05,75,0,38,02-26-2020.csv,02-26-2020
Ningxia,Mainland China,2020-02-26T03:53:01,71,0,65,02-26-2020.csv,02-26-2020
Unassigned Location (From Diamond Princess),US,2020-02-26T20:03:06,42,0,0,02-26-2020.csv,02-26-2020
,Thailand,2020-02-26T07:23:03,40,0,22,02-26-2020.csv,02-26-2020
,Bahrain,2020-02-26T21:03:07,33,0,0,02-26-2020.csv,02-26-2020
Taiwan,Taiwan,2020-02-26T12:23:04,32,1,5,02-26-2020.csv,02-26-2020
,Germany,2020-02-26T23:43:03,27,0,15,02-26-2020.csv,02-26-2020
,Kuwait,2020-02-26T19:23:04,26,0,0,02-26-2020.csv,02-26-2020
,Malaysia,2020-02-24T11:53:02,22,0,18,02-26-2020.csv,02-26-2020
,France,2020-02-26T20:03:06,18,2,11,02-26-2020.csv,02-26-2020
Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18,02-26-2020.csv,02-26-2020
,Vietnam,2020-02-25T08:53:02,16,0,16,02-26-2020.csv,02-26-2020
,Spain,2020-02-26T20:43:02,13,0,2,02-26-2020.csv,02-26-2020
,UK,2020-02-24T08:33:02,13,0,8,02-26-2020.csv,02-26-2020
,United Arab Emirates,2020-02-22T14:53:02,13,0,4,02-26-2020.csv,02-26-2020
Macau,Macau,2020-02-25T15:23:04,10,0,7,02-26-2020.csv,02-26-2020
From Diamond Princess,Australia,2020-02-22T17:03:05,7,0,0,02-26-2020.csv,02-26-2020
British Columbia,Canada,2020-02-25T02:23:05,7,0,0,02-26-2020.csv,02-26-2020
Queensland,Australia,2020-02-21T05:43:02,5,0,1,02-26-2020.csv,02-26-2020
,Iraq,2020-02-26T04:53:02,5,0,0,02-26-2020.csv,02-26-2020
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,02-26-2020.csv,02-26-2020
Victoria,Australia,2020-02-13T17:53:03,4,0,4,02-26-2020.csv,02-26-2020
,Oman,2020-02-26T04:53:02,4,0,0,02-26-2020.csv,02-26-2020
"Toronto, ON",Canada,2020-02-24T14:43:03,3,0,2,02-26-2020.csv,02-26-2020
,Croatia,2020-02-26T20:03:06,3,0,0,02-26-2020.csv,02-26-2020
,India,2020-02-16T07:43:02,3,0,3,02-26-2020.csv,02-26-2020
,Philippines,2020-02-12T07:43:02,3,1,1,02-26-2020.csv,02-26-2020
South Australia,Australia,2020-02-17T08:13:09,2,0,2,02-26-2020.csv,02-26-2020
,Austria,2020-02-26T00:13:06,2,0,0,02-26-2020.csv,02-26-2020
,Finland,2020-02-26T19:03:08,2,0,1,02-26-2020.csv,02-26-2020
,Israel,2020-02-26T20:33:02,2,0,0,02-26-2020.csv,02-26-2020
,Lebanon,2020-02-26T19:33:02,2,0,0,02-26-2020.csv,02-26-2020
,Pakistan,2020-02-26T23:53:02,2,0,0,02-26-2020.csv,02-26-2020
,Russia,2020-02-12T14:43:03,2,0,2,02-26-2020.csv,02-26-2020
,Sweden,2020-02-26T18:53:02,2,0,0,02-26-2020.csv,02-26-2020
"Chicago, IL",US,2020-02-09T19:03:03,2,0,2,02-26-2020.csv,02-26-2020
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,02-26-2020.csv,02-26-2020
"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1,02-26-2020.csv,02-26-2020
"Santa Clara, CA",US,2020-02-21T05:23:04,2,0,1,02-26-2020.csv,02-26-2020
,Afghanistan,2020-02-24T23:33:02,1,0,0,02-26-2020.csv,02-26-2020
,Algeria,2020-02-25T23:43:03,1,0,0,02-26-2020.csv,02-26-2020
,Belgium,2020-02-17T04:23:06,1,0,1,02-26-2020.csv,02-26-2020
,Brazil,2020-02-26T23:53:02,1,0,0,02-26-2020.csv,02-26-2020
,Cambodia,2020-02-12T07:43:02,1,0,1,02-26-2020.csv,02-26-2020
"London, ON",Canada,2020-02-12T18:53:03,1,0,1,02-26-2020.csv,02-26-2020
,Egypt,2020-02-21T18:53:02,1,0,0,02-26-2020.csv,02-26-2020
,Georgia,2020-02-26T19:03:08,1,0,0,02-26-2020.csv,02-26-2020
,Greece,2020-02-26T15:53:05,1,0,0,02-26-2020.csv,02-26-2020
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,02-26-2020.csv,02-26-2020
,Nepal,2020-02-12T14:43:03,1,0,1,02-26-2020.csv,02-26-2020
,North Macedonia,2020-02-26T19:03:08,1,0,0,02-26-2020.csv,02-26-2020
,Norway,2020-02-26T20:23:12,1,0,0,02-26-2020.csv,02-26-2020
,Romania,2020-02-26T23:43:03,1,0,0,02-26-2020.csv,02-26-2020
,Sri Lanka,2020-02-08T03:43:03,1,0,1,02-26-2020.csv,02-26-2020
,Switzerland,2020-02-25T19:13:21,1,0,0,02-26-2020.csv,02-26-2020
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,02-26-2020.csv,02-26-2020
"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0,02-26-2020.csv,02-26-2020
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,02-26-2020.csv,02-26-2020
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,02-26-2020.csv,02-26-2020
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,02-26-2020.csv,02-26-2020
"Sacramento County, CA",US,2020-02-21T23:13:16,1,0,0,02-26-2020.csv,02-26-2020
"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0,02-26-2020.csv,02-26-2020
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,02-26-2020.csv,02-26-2020
"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1,02-26-2020.csv,02-26-2020
"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,02-26-2020.csv,02-26-2020
"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,02-26-2020.csv,02-26-2020
"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,02-26-2020.csv,02-26-2020
