Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,CSV File Name,Date Reported
,Benin,2020-03-18T14:13:56,2,0,0,9.3077,2.3158,03-21-2020.csv,03-21-2020
,Bhutan,2020-03-20T14:13:37,2,0,0,27.5142,90.4336,03-21-2020.csv,03-21-2020
Prince Edward Island,Canada,2020-03-19T18:43:03,2,0,0,46.5107,-63.4168,03-21-2020.csv,03-21-2020
Greenland,Denmark,2020-03-19T08:13:19,2,0,0,71.7069,-42.6043,03-21-2020.csv,03-21-2020
,Guinea,2020-03-21T02:13:32,2,0,0,9.9456,-9.6966,03-21-2020.csv,03-21-2020
,Haiti,2020-03-21T14:43:04,2,0,0,18.9712,-72.2852,03-21-2020.csv,03-21-2020
,Kosovo,2020-03-15T18:20:19,2,0,0,42.6026,20.903,03-21-2020.csv,03-21-2020
,Mauritania,2020-03-19T02:33:08,2,0,0,21.0079,-10.9408,03-21-2020.csv,03-21-2020
,Nicaragua,2020-03-21T02:13:34,2,0,0,12.8654,-85.2072,03-21-2020.csv,03-21-2020
,Saint Lucia,2020-03-17T04:32:19,2,0,0,13.9094,-60.9789,03-21-2020.csv,03-21-2020
,Sudan,2020-03-18T12:13:09,2,1,0,12.8628,30.2176,03-21-2020.csv,03-21-2020
Bermuda,United Kingdom,2020-03-21T03:13:14,2,0,0,32.3078,-64.7505,03-21-2020.csv,03-21-2020
,Zambia,2020-03-19T01:53:06,2,0,0,-13.1339,27.8493,03-21-2020.csv,03-21-2020
,Antigua and Barbuda,2020-03-15T18:20:19,1,0,0,17.0608,-61.7964,03-21-2020.csv,03-21-2020
Northwest Territories,Canada,2020-03-21T21:13:30,1,0,0,64.8255,-124.8457,03-21-2020.csv,03-21-2020
,Cape Verde,2020-03-21T23:43:02,1,0,0,15.1111,-23.6167,03-21-2020.csv,03-21-2020
,Chad,2020-03-21T03:13:14,1,0,0,15.4542,18.7322,03-21-2020.csv,03-21-2020
Tibet,China,2020-03-11T02:18:14,1,0,1,31.6927,88.0924,03-21-2020.csv,03-21-2020
,Djibouti,2020-03-19T14:53:06,1,0,0,11.8251,42.5903,03-21-2020.csv,03-21-2020
,East Timor,2020-03-21T14:43:04,1,0,0,-8.55,125.56,03-21-2020.csv,03-21-2020
,Eritrea,2020-03-21T21:13:30,1,0,0,15.1794,39.7823,03-21-2020.csv,03-21-2020
,Eswatini,2020-03-15T06:41:54,1,0,0,-26.5225,31.4659,03-21-2020.csv,03-21-2020
,Fiji,2020-03-19T14:53:06,1,0,0,-17.7134,178.065,03-21-2020.csv,03-21-2020
,"Gambia, The",2020-03-18T14:13:56,1,0,0,13.4432,-15.3101,03-21-2020.csv,03-21-2020
,Holy See,2020-03-13T22:22:02,1,0,0,41.9029,12.4534,03-21-2020.csv,03-21-2020
,Nepal,2020-03-13T22:22:03,1,0,1,28.3949,84.124,03-21-2020.csv,03-21-2020
Sint Maarten,Netherlands,2020-03-20T21:13:30,1,0,0,18.0425,-63.0548,03-21-2020.csv,03-21-2020
,Niger,2020-03-20T02:13:52,1,0,0,17.6078,8.0817,03-21-2020.csv,03-21-2020
,Papua New Guinea,2020-03-21T23:43:02,1,0,0,-6.315,143.9555,03-21-2020.csv,03-21-2020
,Saint Vincent and the Grenadines,2020-03-14T16:33:03,1,0,0,12.9843,-61.2872,03-21-2020.csv,03-21-2020
,Somalia,2020-03-18T00:53:03,1,0,0,5.1521,46.1996,03-21-2020.csv,03-21-2020
US,US,2020-03-21T19:43:03,1,0,171,37.0902,-95.7129,03-21-2020.csv,03-21-2020
,Uganda,2020-03-21T23:43:02,1,0,0,1,32,03-21-2020.csv,03-21-2020
Isle of Man,United Kingdom,2020-03-20T15:13:21,1,0,0,54.2361,-4.5481,03-21-2020.csv,03-21-2020
Montserrat,United Kingdom,2020-03-18T11:53:04,1,0,0,16.7425,-62.1874,03-21-2020.csv,03-21-2020
From Diamond Princess,Australia,2020-03-14T02:33:04,0,0,0,35.4437,139.638,03-21-2020.csv,03-21-2020
French Guiana,France,2020-03-18T14:33:15,0,0,0,4,-53,03-21-2020.csv,03-21-2020
Guadeloupe,France,2020-03-18T14:33:15,0,0,0,16.25,-61.5833,03-21-2020.csv,03-21-2020
Mayotte,France,2020-03-18T14:33:15,0,0,0,-12.8431,45.1383,03-21-2020.csv,03-21-2020
Reunion,France,2020-03-18T14:33:15,0,0,0,-21.1351,55.2471,03-21-2020.csv,03-21-2020
,Greenland,2020-03-19T09:33:04,0,0,0,72,-40,03-21-2020.csv,03-21-2020
,Guam,2020-03-18T19:14:33,0,0,0,13.4443,144.7937,03-21-2020.csv,03-21-2020
,Guernsey,2020-03-17T18:33:03,0,0,0,49.45,-2.58,03-21-2020.csv,03-21-2020
,Jersey,2020-03-17T18:33:03,0,0,0,49.19,-2.11,03-21-2020.csv,03-21-2020
,Puerto Rico,2020-03-17T16:13:14,0,0,0,18.2,-66.5,03-21-2020.csv,03-21-2020
,Republic of the Congo,2020-03-17T21:33:03,0,0,0,-1.44,15.556,03-21-2020.csv,03-21-2020
,The Bahamas,2020-03-19T12:13:38,0,0,0,24.25,-76,03-21-2020.csv,03-21-2020
,The Gambia,2020-03-18T14:13:56,0,0,0,13.4667,-16.6,03-21-2020.csv,03-21-2020
