Location Name Key,Date Reported,Attribute,Cumulative Value,Change Since Prior Day,Latitude,Longitude,Country or Region,Province or State,CSV File Name,USA State County,FIPS USA State County code,Last Updated UTC,File Number,Row Number
"Heilongjiang, China",01-23-2020,Active,2,,,,China,Heilongjiang,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,10
"Heilongjiang, China",01-23-2020,Confirmed,2,,,,China,Heilongjiang,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,10
"Heilongjiang, China",01-23-2020,Deaths,0,,,,China,Heilongjiang,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,10
"Heilongjiang, China",01-23-2020,Recovered,0,,,,China,Heilongjiang,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,10
"Henan, China",01-23-2020,Active,5,,,,China,Henan,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,11
"Henan, China",01-23-2020,Confirmed,5,,,,China,Henan,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,11
"Henan, China",01-23-2020,Deaths,0,,,,China,Henan,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,11
"Henan, China",01-23-2020,Recovered,0,,,,China,Henan,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,11
"Hong Kong, Hong Kong",01-23-2020,Recovered,0,,,,Hong Kong,Hong Kong,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,12
"Hong Kong, Hong Kong",01-23-2020,Deaths,0,,,,Hong Kong,Hong Kong,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,12
"Hong Kong, Hong Kong",01-23-2020,Confirmed,2,,,,Hong Kong,Hong Kong,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,12
"Hong Kong, Hong Kong",01-23-2020,Active,2,,,,Hong Kong,Hong Kong,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,12
"Hubei, China",01-23-2020,Active,399,,,,China,Hubei,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,13
"Hubei, China",01-23-2020,Confirmed,444,,,,China,Hubei,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,13
"Hubei, China",01-23-2020,Deaths,17,,,,China,Hubei,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,13
"Hubei, China",01-23-2020,Recovered,28,,,,China,Hubei,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,13
"Hunan, China",01-23-2020,Active,9,,,,China,Hunan,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,14
"Hunan, China",01-23-2020,Confirmed,9,,,,China,Hunan,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,14
"Hunan, China",01-23-2020,Deaths,0,,,,China,Hunan,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,14
"Hunan, China",01-23-2020,Recovered,0,,,,China,Hunan,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,14
"Inner Mongolia, China",01-23-2020,Recovered,0,,,,China,Inner Mongolia,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,15
"Inner Mongolia, China",01-23-2020,Deaths,0,,,,China,Inner Mongolia,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,15
"Inner Mongolia, China",01-23-2020,Confirmed,0,,,,China,Inner Mongolia,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,15
"Inner Mongolia, China",01-23-2020,Active,0,,,,China,Inner Mongolia,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,15
"Jiangsu, China",01-23-2020,Active,5,,,,China,Jiangsu,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,16
"Jiangsu, China",01-23-2020,Confirmed,5,,,,China,Jiangsu,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,16
"Jiangsu, China",01-23-2020,Deaths,0,,,,China,Jiangsu,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,16
"Jiangsu, China",01-23-2020,Recovered,0,,,,China,Jiangsu,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,16
"Jiangxi, China",01-23-2020,Active,7,,,,China,Jiangxi,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,17
"Jiangxi, China",01-23-2020,Confirmed,7,,,,China,Jiangxi,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,17
"Jiangxi, China",01-23-2020,Deaths,0,,,,China,Jiangxi,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,17
"Jiangxi, China",01-23-2020,Recovered,0,,,,China,Jiangxi,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,17
"Jilin, China",01-23-2020,Recovered,0,,,,China,Jilin,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,18
"Jilin, China",01-23-2020,Deaths,0,,,,China,Jilin,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,18
"Jilin, China",01-23-2020,Active,1,,,,China,Jilin,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,18
"Jilin, China",01-23-2020,Confirmed,1,,,,China,Jilin,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,18
"Liaoning, China",01-23-2020,Active,3,,,,China,Liaoning,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,19
"Liaoning, China",01-23-2020,Confirmed,3,,,,China,Liaoning,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,19
"Liaoning, China",01-23-2020,Deaths,0,,,,China,Liaoning,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,19
"Liaoning, China",01-23-2020,Recovered,0,,,,China,Liaoning,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,19
"Chongqing, China",01-23-2020,Active,9,,,,China,Chongqing,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,2
"Chongqing, China",01-23-2020,Confirmed,9,,,,China,Chongqing,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,2
"Chongqing, China",01-23-2020,Deaths,0,,,,China,Chongqing,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,2
"Chongqing, China",01-23-2020,Recovered,0,,,,China,Chongqing,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,2
"Macau, Macau",01-23-2020,Recovered,0,,,,Macau,Macau,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,20
"Macau, Macau",01-23-2020,Deaths,0,,,,Macau,Macau,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,20
"Macau, Macau",01-23-2020,Active,2,,,,Macau,Macau,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,20
"Macau, Macau",01-23-2020,Confirmed,2,,,,Macau,Macau,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,20
"Ningxia, China",01-23-2020,Active,1,,,,China,Ningxia,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,21
"Ningxia, China",01-23-2020,Confirmed,1,,,,China,Ningxia,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,21
