"Case_Type","Country/Region","State/Province/County","US State Abbreviation","Original Province/State","Latitude","Longitude","Recorded Date at 0000 GMT","Cumulative Cases","Cases Reported for Day"
"Deaths","Nigeria","",,"","9.082","8.6753","03/12/20","0","0"
"Deaths","Nigeria","",,"","9.082","8.6753","03/13/20","0","0"
"Deaths","Nigeria","",,"","9.082","8.6753","03/14/20","0","0"
"Deaths","Nigeria","",,"","9.082","8.6753","03/15/20","0","0"
"Deaths","Nigeria","",,"","9.082","8.6753","03/16/20","0","0"
"Deaths","Nigeria","",,"","9.082","8.6753","03/17/20","0","0"
"Deaths","Nigeria","",,"","9.082","8.6753","03/18/20","0","0"
"Deaths","Nigeria","",,"","9.082","8.6753","03/19/20","0","0"
"Deaths","Nigeria","",,"","9.082","8.6753","03/20/20","0","0"
"Deaths","Nigeria","",,"","9.082","8.6753","03/21/20","0","0"
"Deaths","Nigeria","",,"","9.082","8.6753","03/22/20","0","0"
"Deaths","Nigeria","",,"","9.082","8.6753","03/23/20","1","1"
"Deaths","Nigeria","",,"","9.082","8.6753","03/24/20","1","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","01/22/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","01/23/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","01/24/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","01/25/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","01/26/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","01/27/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","01/28/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","01/29/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","01/30/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","01/31/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/01/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/02/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/03/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/04/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/05/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/06/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/07/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/08/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/09/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/10/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/11/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/12/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/13/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/14/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/15/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/16/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/17/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/18/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/19/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/20/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/21/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/22/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/23/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/24/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/25/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/26/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/27/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/28/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","02/29/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/01/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/02/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/03/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/04/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/05/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/06/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/07/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/08/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/09/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/10/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/11/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/12/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/13/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/14/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/15/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/16/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/17/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/18/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/19/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/20/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/21/20","0","0"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/22/20","1","1"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/23/20","2","1"
"Deaths","North Macedonia","",,"","41.6086","21.7453","03/24/20","2","0"
"Deaths","Norway","",,"","60.472","8.4689","01/22/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","01/23/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","01/24/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","01/25/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","01/26/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","01/27/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","01/28/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","01/29/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","01/30/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","01/31/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/01/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/02/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/03/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/04/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/05/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/06/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/07/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/08/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/09/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/10/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/11/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/12/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/13/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/14/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/15/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/16/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/17/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/18/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/19/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/20/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/21/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/22/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/23/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/24/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/25/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/26/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/27/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/28/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","02/29/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","03/01/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","03/02/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","03/03/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","03/04/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","03/05/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","03/06/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","03/07/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","03/08/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","03/09/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","03/10/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","03/11/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","03/12/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","03/13/20","0","0"
"Deaths","Norway","",,"","60.472","8.4689","03/14/20","3","3"
"Deaths","Norway","",,"","60.472","8.4689","03/15/20","3","0"
"Deaths","Norway","",,"","60.472","8.4689","03/16/20","3","0"
"Deaths","Norway","",,"","60.472","8.4689","03/17/20","3","0"
"Deaths","Norway","",,"","60.472","8.4689","03/18/20","6","3"
"Deaths","Norway","",,"","60.472","8.4689","03/19/20","7","1"
"Deaths","Norway","",,"","60.472","8.4689","03/20/20","7","0"
"Deaths","Norway","",,"","60.472","8.4689","03/21/20","7","0"
"Deaths","Norway","",,"","60.472","8.4689","03/22/20","7","0"
"Deaths","Norway","",,"","60.472","8.4689","03/23/20","10","3"
"Deaths","Norway","",,"","60.472","8.4689","03/24/20","12","2"
"Deaths","Oman","",,"","21","57","01/22/20","0","0"
"Deaths","Oman","",,"","21","57","01/23/20","0","0"
"Deaths","Oman","",,"","21","57","01/24/20","0","0"
"Deaths","Oman","",,"","21","57","01/25/20","0","0"
"Deaths","Oman","",,"","21","57","01/26/20","0","0"
"Deaths","Oman","",,"","21","57","01/27/20","0","0"
"Deaths","Oman","",,"","21","57","01/28/20","0","0"
"Deaths","Oman","",,"","21","57","01/29/20","0","0"
"Deaths","Oman","",,"","21","57","01/30/20","0","0"
"Deaths","Oman","",,"","21","57","01/31/20","0","0"
"Deaths","Oman","",,"","21","57","02/01/20","0","0"
"Deaths","Oman","",,"","21","57","02/02/20","0","0"
"Deaths","Oman","",,"","21","57","02/03/20","0","0"
"Deaths","Oman","",,"","21","57","02/04/20","0","0"
"Deaths","Oman","",,"","21","57","02/05/20","0","0"
"Deaths","Oman","",,"","21","57","02/06/20","0","0"
"Deaths","Oman","",,"","21","57","02/07/20","0","0"
"Deaths","Oman","",,"","21","57","02/08/20","0","0"
"Deaths","Oman","",,"","21","57","02/09/20","0","0"
"Deaths","Oman","",,"","21","57","02/10/20","0","0"
"Deaths","Oman","",,"","21","57","02/11/20","0","0"
"Deaths","Oman","",,"","21","57","02/12/20","0","0"
"Deaths","Oman","",,"","21","57","02/13/20","0","0"
"Deaths","Oman","",,"","21","57","02/14/20","0","0"
"Deaths","Oman","",,"","21","57","02/15/20","0","0"
"Deaths","Oman","",,"","21","57","02/16/20","0","0"
"Deaths","Oman","",,"","21","57","02/17/20","0","0"
"Deaths","Oman","",,"","21","57","02/18/20","0","0"
"Deaths","Oman","",,"","21","57","02/19/20","0","0"
"Deaths","Oman","",,"","21","57","02/20/20","0","0"
"Deaths","Oman","",,"","21","57","02/21/20","0","0"
"Deaths","Oman","",,"","21","57","02/22/20","0","0"
"Deaths","Oman","",,"","21","57","02/23/20","0","0"
"Deaths","Oman","",,"","21","57","02/24/20","0","0"
"Deaths","Oman","",,"","21","57","02/25/20","0","0"
"Deaths","Oman","",,"","21","57","02/26/20","0","0"
"Deaths","Oman","",,"","21","57","02/27/20","0","0"
"Deaths","Oman","",,"","21","57","02/28/20","0","0"
"Deaths","Oman","",,"","21","57","02/29/20","0","0"
"Deaths","Oman","",,"","21","57","03/01/20","0","0"
"Deaths","Oman","",,"","21","57","03/02/20","0","0"
"Deaths","Oman","",,"","21","57","03/03/20","0","0"
"Deaths","Oman","",,"","21","57","03/04/20","0","0"
"Deaths","Oman","",,"","21","57","03/05/20","0","0"
"Deaths","Oman","",,"","21","57","03/06/20","0","0"
"Deaths","Oman","",,"","21","57","03/07/20","0","0"
"Deaths","Oman","",,"","21","57","03/08/20","0","0"
"Deaths","Oman","",,"","21","57","03/09/20","0","0"
"Deaths","Oman","",,"","21","57","03/10/20","0","0"
"Deaths","Oman","",,"","21","57","03/11/20","0","0"
"Deaths","Oman","",,"","21","57","03/12/20","0","0"
"Deaths","Oman","",,"","21","57","03/13/20","0","0"
"Deaths","Oman","",,"","21","57","03/14/20","0","0"
"Deaths","Oman","",,"","21","57","03/15/20","0","0"
"Deaths","Oman","",,"","21","57","03/16/20","0","0"
"Deaths","Oman","",,"","21","57","03/17/20","0","0"
"Deaths","Oman","",,"","21","57","03/18/20","0","0"
"Deaths","Oman","",,"","21","57","03/19/20","0","0"
"Deaths","Oman","",,"","21","57","03/20/20","0","0"
"Deaths","Oman","",,"","21","57","03/21/20","0","0"
"Deaths","Oman","",,"","21","57","03/22/20","0","0"
"Deaths","Oman","",,"","21","57","03/23/20","0","0"
"Deaths","Oman","",,"","21","57","03/24/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","01/22/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","01/23/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","01/24/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","01/25/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","01/26/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","01/27/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","01/28/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","01/29/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","01/30/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","01/31/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/01/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/02/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/03/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/04/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/05/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/06/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/07/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/08/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/09/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/10/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/11/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/12/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/13/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/14/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/15/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/16/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/17/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/18/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/19/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/20/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/21/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/22/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/23/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/24/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/25/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/26/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/27/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/28/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","02/29/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/01/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/02/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/03/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/04/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/05/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/06/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/07/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/08/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/09/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/10/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/11/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/12/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/13/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/14/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/15/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/16/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/17/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/18/20","0","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/19/20","2","2"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/20/20","3","1"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/21/20","3","0"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/22/20","5","2"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/23/20","6","1"
"Deaths","Pakistan","",,"","30.3753","69.3451","03/24/20","7","1"
"Deaths","Panama","",,"","8.538","-80.7821","01/22/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","01/23/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","01/24/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","01/25/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","01/26/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","01/27/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","01/28/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","01/29/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","01/30/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","01/31/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/01/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/02/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/03/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/04/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/05/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/06/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/07/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/08/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/09/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/10/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/11/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/12/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/13/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/14/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/15/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/16/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/17/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/18/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/19/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/20/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/21/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/22/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/23/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/24/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/25/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/26/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/27/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/28/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","02/29/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/01/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/02/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/03/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/04/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/05/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/06/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/07/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/08/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/09/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/10/20","0","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/11/20","1","1"
"Deaths","Panama","",,"","8.538","-80.7821","03/12/20","1","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/13/20","1","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/14/20","1","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/15/20","1","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/16/20","1","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/17/20","1","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/18/20","1","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/19/20","1","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/20/20","1","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/21/20","1","0"
"Deaths","Panama","",,"","8.538","-80.7821","03/22/20","3","2"
"Deaths","Panama","",,"","8.538","-80.7821","03/23/20","6","3"
"Deaths","Panama","",,"","8.538","-80.7821","03/24/20","6","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","01/22/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","01/23/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","01/24/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","01/25/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","01/26/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","01/27/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","01/28/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","01/29/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","01/30/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","01/31/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/01/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/02/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/03/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/04/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/05/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/06/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/07/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/08/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/09/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/10/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/11/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/12/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/13/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/14/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/15/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/16/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/17/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/18/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/19/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/20/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/21/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/22/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/23/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/24/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/25/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/26/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/27/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/28/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","02/29/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/01/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/02/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/03/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/04/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/05/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/06/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/07/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/08/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/09/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/10/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/11/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/12/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/13/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/14/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/15/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/16/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/17/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/18/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/19/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/20/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/21/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/22/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/23/20","0","0"
"Deaths","Papua New Guinea","",,"","-6.315","143.9555","03/24/20","0","0"
